gene	transcript	hgvs_c	classification	PhastCons100way	PhyloP100way	REVEL	SpliceAI_masked	FAF95_grpmax	CADD_phred	AlphaMissense_pred	ClinVar_sig
FANCF	NM_022725.4	c.778T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.212	0.139			15.47	B	
FANCF	NM_022725.4	c.753T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.984	0.086	0.051			11.41	P	
FANCF	NM_022725.4	c.753T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.984	0.086	0.051			11.1	P	
FANCF	NM_022725.4	c.744T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.027	0.031			5.927	A	
FANCF	NM_022725.4	c.744T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.027	0.031			5.665	A	
FANCF	NM_022725.4	c.738A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.699	0.041			0.54	B	
FANCF	NM_022725.4	c.738A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.699	0.041			0.495	B	
FANCF	NM_022725.4	c.732T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.619	0.016			0.327	B	
FANCF	NM_022725.4	c.732T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.619	0.016			0.316	B	
FANCF	NM_022725.4	c.724C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.858	0.209			23.0	B	
FANCF	NM_022725.4	c.724C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.998	1.858	0.202			23.4	B	
FANCF	NM_022725.4	c.717C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.626	0.016			0.014	B	
FANCF	NM_022725.4	c.717C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.626	0.016			0.014	B	
FANCF	NM_022725.4	c.709C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.564	2.221	0.189			21.9	B	
FANCF	NM_022725.4	c.709C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.564	2.221	0.202			22.2	B	
FANCF	NM_022725.4	c.705A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.38	0.018			0.231	B	
FANCF	NM_022725.4	c.705A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.38	0.018		3.86100e-05	0.229	B	Uncertain_significance
FANCF	NM_022725.4	c.702C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.862	0.004			0.871	B	
FANCF	NM_022725.4	c.702C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.862	0.004			0.826	B	
FANCF	NM_022725.4	c.696G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.651	0.026			7.759	B	Uncertain_significance
FANCF	NM_022725.4	c.696G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.651	0.026		1.06600e-05	7.838	B	Uncertain_significance
FANCF	NM_022725.4	c.684A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.265	0.011			1.068	B	
FANCF	NM_022725.4	c.684A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.265	0.011			1.223	B	
FANCF	NM_022725.4	c.681C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.087	0.368	0.026			4.514	B	
FANCF	NM_022725.4	c.681C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.087	0.368	0.026			4.372	B	
FANCF	NM_022725.4	c.669A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.452	0.014			0.179	B	
FANCF	NM_022725.4	c.669A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.452	0.014			0.196	B	
FANCF	NM_022725.4	c.666G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.636	0.046		3.75900e-05	15.15	B	Uncertain_significance
FANCF	NM_022725.4	c.666G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.636	0.046			15.3	B	
FANCF	NM_022725.4	c.664T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.727	0.030			0.081	B	
FANCF	NM_022725.4	c.664T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.727	0.036			3.056	B	
FANCF	NM_022725.4	c.663G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.275	0.030			8.676	B	
FANCF	NM_022725.4	c.663G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.275	0.030		1.14700e-05	8.776	B	
FANCF	NM_022725.4	c.660A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.105	0.016			6.106	B	
FANCF	NM_022725.4	c.660A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.105	0.016			6.189	B	
FANCF	NM_022725.4	c.657A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.003	0.028			0.118	B	
FANCF	NM_022725.4	c.657A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.003	0.028			0.116	B	
FANCF	NM_022725.4	c.649C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.458	0.086		3.66000e-06	13.87	B	
FANCF	NM_022725.4	c.649C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.458	0.015			2.896	B	
FANCF	NM_022725.4	c.642G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.354	0.012			2.5	B	
FANCF	NM_022725.4	c.642G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.354	0.012			2.433	B	
FANCF	NM_022725.4	c.640T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.056	0.027			0.006	B	
FANCF	NM_022725.4	c.640T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.056	0.036			0.023	B	
FANCF	NM_022725.4	c.637C>T	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.0	0.062	0.059		0.00109217	5.426	B	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.633G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.389	0.060		0.000677400	10.36	B	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.633G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.389	0.060			10.77	B	
FANCF	NM_022725.4	c.630G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.021	0.865	0.147			23.4	B	
FANCF	NM_022725.4	c.630G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.021	0.865	0.147			23.5	B	
FANCF	NM_022725.4	c.628T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.744	0.138			15.68	B	
FANCF	NM_022725.4	c.628T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.744	0.174			16.69	B	
FANCF	NM_022725.4	c.609G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.715	0.108			14.3	A	
FANCF	NM_022725.4	c.609G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.715	0.108			14.39	A	
FANCF	NM_022725.4	c.604C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.679	2.53	0.068			24.1	B	
FANCF	NM_022725.4	c.604C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.679	2.53	0.085			24.6	B	
FANCF	NM_022725.4	c.603C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.6	-0.002	0.047			17.92	P	
FANCF	NM_022725.4	c.603C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.6	-0.002	0.047			17.58	P	
FANCF	NM_022725.4	c.600C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.281	0.584	0.098			20.3	A	
FANCF	NM_022725.4	c.600C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.281	0.584	0.098		1.29800e-05	20.3	A	
FANCF	NM_022725.4	c.597C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.458	0.038			12.92	B	
FANCF	NM_022725.4	c.597C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.458	0.038			12.57	B	
FANCF	NM_022725.4	c.594G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.124	0.062			13.18	B	
FANCF	NM_022725.4	c.594G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.124	0.062		4.42000e-06	13.18	B	Uncertain_significance
FANCF	NM_022725.4	c.588G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.03	0.053	0.038			19.05	B	
FANCF	NM_022725.4	c.588G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.03	0.053	0.038			19.1	B	
FANCF	NM_022725.4	c.586T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.355	0.046			4.579	B	
FANCF	NM_022725.4	c.586T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.355	0.110			13.2	B	
FANCF	NM_022725.4	c.582G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.111	0.22	0.084			14.04	B	
FANCF	NM_022725.4	c.582G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.111	0.22	0.084			14.49	B	
FANCF	NM_022725.4	c.574C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.978	1.741	0.159			15.27	B	
FANCF	NM_022725.4	c.574C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.978	1.741	0.177			22.2	B	
FANCF	NM_022725.4	c.573C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.052	-0.089	0.031		0.00152442	6.56	B	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.573C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.052	-0.089	0.032			6.154	B	
FANCF	NM_022725.4	c.570C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.113	0.033			16.12	B	
FANCF	NM_022725.4	c.570C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.113	0.033			16.08	B	
FANCF	NM_022725.4	c.564T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.963	0.057			2.38	P	
FANCF	NM_022725.4	c.564T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.963	0.057			2.789	P	
FANCF	NM_022725.4	c.561G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.064	0.008			5.698	B	
FANCF	NM_022725.4	c.561G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.064	0.008			5.682	B	
FANCF	NM_022725.4	c.559A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.461	0.034			13.1	B	
FANCF	NM_022725.4	c.559A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.461	0.017		0.000189850	0.256	B	Uncertain_significance
FANCF	NM_022725.4	c.557C>T	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.0	0.252	0.041		0.0173768	9.216	B	Benign/Likely_benign
FANCF	NM_022725.4	c.549G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.157	0.037			12.5	B	
FANCF	NM_022725.4	c.549G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	0.157	0.037			13.03	B	
FANCF	NM_022725.4	c.543A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-3.586	0.046			2.412	B	
FANCF	NM_022725.4	c.543A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-3.586	0.046			2.037	B	
FANCF	NM_022725.4	c.537G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.095	0.024			11.74	B	
FANCF	NM_022725.4	c.537G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.095	0.024			11.75	B	Uncertain_significance
FANCF	NM_022725.4	c.528G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.146	-0.002	0.050			15.43	B	
FANCF	NM_022725.4	c.528G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.146	-0.002	0.050			15.54	B	
FANCF	NM_022725.4	c.525G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.406	-0.277	0.052			14.58	B	
FANCF	NM_022725.4	c.525G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.406	-0.277	0.052			14.48	B	
FANCF	NM_022725.4	c.520C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.186	0.131			23.5	B	
FANCF	NM_022725.4	c.520C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.997	2.186	0.133			23.9	B	
FANCF	NM_022725.4	c.516G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.314	0.525	0.049			16.22	B	
FANCF	NM_022725.4	c.516G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.314	0.525	0.049			16.5	B	
FANCF	NM_022725.4	c.511C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.94	1.392	0.054			23.0	B	
FANCF	NM_022725.4	c.511C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.94	1.392	0.085			23.5	B	
FANCF	NM_022725.4	c.504G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.991	2.764	0.017			20.9	B	
FANCF	NM_022725.4	c.504G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.991	2.764	0.017			21.0	B	
FANCF	NM_022725.4	c.492G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.065	0.392	0.060			21.5	A	
FANCF	NM_022725.4	c.492G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.065	0.392	0.060			21.6	A	
FANCF	NM_022725.4	c.484C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.977	0.071		1.24000e-06	12.58	B	Uncertain_significance
FANCF	NM_022725.4	c.484C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.977	0.100			19.66	B	
FANCF	NM_022725.4	c.480C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.006	0.322	0.057			10.91	A	
FANCF	NM_022725.4	c.480C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.006	0.322	0.057			10.78	A	
FANCF	NM_022725.4	c.477G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.407	0.017			9.904	B	
FANCF	NM_022725.4	c.477G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.015	0.407	0.017			10.07	B	
FANCF	NM_022725.4	c.474G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.001	0.097			8.678	B	
FANCF	NM_022725.4	c.474G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.001	0.097			8.749	B	
FANCF	NM_022725.4	c.468T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.738	0.009			0.101	B	
FANCF	NM_022725.4	c.468T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.738	0.009			0.097	B	
FANCF	NM_022725.4	c.462C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.04	0.641	0.032			3.721	B	
FANCF	NM_022725.4	c.462C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.04	0.641	0.032			3.782	B	Uncertain_significance
FANCF	NM_022725.4	c.459G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.191	0.045			13.49	B	
FANCF	NM_022725.4	c.459G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.191	0.045			13.45	B	
FANCF	NM_022725.4	c.456A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-5.259	0.018			0.087	B	
FANCF	NM_022725.4	c.456A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-5.259	0.018			0.09	B	
FANCF	NM_022725.4	c.454A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.732				26.4		
FANCF	NM_022725.4	c.454A>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.732	0.008		2.80000e-07	5.018	B	
FANCF	NM_022725.4	c.453T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.401				26.4		
FANCF	NM_022725.4	c.453T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.401				26.5		
FANCF	NM_022725.4	c.447T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.274	0.020			2.176	B	
FANCF	NM_022725.4	c.447T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.274	0.020			2.191	B	
FANCF	NM_022725.4	c.444C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.378	0.023			1.113	A	
FANCF	NM_022725.4	c.444C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	0.378	0.023			1.073	A	
FANCF	NM_022725.4	c.432C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.076	0.007			6.476	B	
FANCF	NM_022725.4	c.432C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.076	0.007			6.441	B	
FANCF	NM_022725.4	c.418C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.7	0.521	0.099			20.9	B	
FANCF	NM_022725.4	c.418C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.7	0.521	0.050			15.96	B	
FANCF	NM_022725.4	c.415C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.988	0.722	0.152			19.93	B	
FANCF	NM_022725.4	c.415C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.988	0.722	0.132		5.42000e-06	17.93	B	
FANCF	NM_022725.4	c.412C>A	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	1.0	5.138	0.244		0.00130871	23.3	P	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.397C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.909	1.888	0.071			18.59	B	
FANCF	NM_022725.4	c.397C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.909	1.888	0.076			19.36	B	
FANCF	NM_022725.4	c.396C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.194	0.088	0.015			0.445	B	
FANCF	NM_022725.4	c.396C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.194	0.088	0.015			0.427	B	
FANCF	NM_022725.4	c.393G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.009	1.752	0.022			1.975	B	
FANCF	NM_022725.4	c.393G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.009	1.752	0.022			2.118	B	
FANCF	NM_022725.4	c.390A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.525	0.121			12.98	A	
FANCF	NM_022725.4	c.390A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.525	0.121			12.98	A	
FANCF	NM_022725.4	c.381G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.108	0.012			4.02	B	
FANCF	NM_022725.4	c.381G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.108	0.012			4.178	B	
FANCF	NM_022725.4	c.378G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.176	0.012			0.972	B	
FANCF	NM_022725.4	c.378G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-1.176	0.012			1.028	B	
FANCF	NM_022725.4	c.375T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.282	0.021			0.005	B	
FANCF	NM_022725.4	c.375T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-2.282	0.021			0.005	B	
FANCF	NM_022725.4	c.373G>A	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.0	0.367	0.043		0.00966203	10.35	B	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.369C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.012	0.032			7.379	B	
FANCF	NM_022725.4	c.369C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.012	0.032			7.173	B	
FANCF	NM_022725.4	c.364C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.453	1.101	0.060		1.24000e-06	18.76	B	Uncertain_significance
FANCF	NM_022725.4	c.364C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.453	1.101	0.077		1.22000e-05	11.44	B	Uncertain_significance
FANCF	NM_022725.4	c.349C>A	Likely_benign FAF >0.1%, REVEL <0.29, SpliceAI<=0.1	0.488	3.526	0.087		0.00126563	22.4	B	Conflicting_classifications_of_pathogenicity
FANCF	NM_022725.4	c.348T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.908	0.067			1.014	P	
FANCF	NM_022725.4	c.348T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	-0.908	0.067			0.951	P	
FANCF	NM_022725.4	c.342A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.166	0.312	0.015			11.06	B	
FANCF	NM_022725.4	c.342A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.166	0.312	0.015			11.1	B	
FANCF	NM_022725.4	c.339G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	-0.03	0.018			11.47	B	
FANCF	NM_022725.4	c.339G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	-0.03	0.018			11.55	B	
FANCF	NM_022725.4	c.331C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.959	1.332	0.139			21.4	B	
FANCF	NM_022725.4	c.331C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.959	1.332	0.121		0.000171660	22.0	B	
FANCF	NM_022725.4	c.330C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.384	0.444	0.010			9.305	B	
FANCF	NM_022725.4	c.330C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.384	0.444	0.010			9.337	B	
FANCF	NM_022725.4	c.327C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	1.424				34.0		Pathogenic
FANCF	NM_022725.4	c.327C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	1.424				34.0		
FANCF	NM_022725.4	c.315T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	-0.279	0.047			1.917	B	
FANCF	NM_022725.4	c.315T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.004	-0.279	0.047			1.788	B	
FANCF	NM_022725.4	c.301C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	3.729	0.141			26.4	B	Uncertain_significance
FANCF	NM_022725.4	c.301C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.999	3.729	0.095		2.47000e-06	21.4	B	Uncertain_significance
FANCF	NM_022725.4	c.297G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.377	0.543	0.013			14.86	B	
FANCF	NM_022725.4	c.297G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.377	0.543	0.015			14.92	B	
FANCF	NM_022725.4	c.289C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.973	1.662	0.266			21.4	A	
FANCF	NM_022725.4	c.289C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.973	1.662	0.254			22.1	A	
FANCF	NM_022725.4	c.283C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	0.4	0.096		2.80000e-07	12.16	B	
FANCF	NM_022725.4	c.283C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.005	0.4	0.058			16.69	B	
FANCF	NM_022725.4	c.274C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.982	2.098	0.066			17.33	B	
FANCF	NM_022725.4	c.274C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.982	2.098	0.110			20.9	B	
FANCF	NM_022725.4	c.270C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.376	0.078			7.856	A	
FANCF	NM_022725.4	c.270C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.376	0.075		6.80000e-07	7.772	A	
FANCF	NM_022725.4	c.267T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	-1.693	0.165			11.78	P	
FANCF	NM_022725.4	c.267T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.002	-1.693				24.0		
FANCF	NM_022725.4	c.264C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.277	2.945	0.045			10.96	B	
FANCF	NM_022725.4	c.264C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.277	2.945	0.045			10.68	B	
FANCF	NM_022725.4	c.252G>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.014	0.353	0.088			16.33	B	
FANCF	NM_022725.4	c.252G>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.014	0.353	0.088			16.29	B	
FANCF	NM_022725.4	c.249C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.105	0.174	0.097			18.53	P	
FANCF	NM_022725.4	c.249C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.105	0.174	0.097			18.53	P	
FANCF	NM_022725.4	c.246C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.85	1.8	0.018			19.02	P	
FANCF	NM_022725.4	c.246C>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.85	1.8	0.018			18.88	P	
FANCF	NM_022725.4	c.240A>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.091	0.069			17.72	B	
FANCF	NM_022725.4	c.240A>C	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.001	0.091	0.069			17.79	B	
FANCF	NM_022725.4	c.238T>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.198	0.104			10.24	B	
FANCF	NM_022725.4	c.238T>A	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.0	-0.198	0.098			11.62	B	
FANCF	NM_022725.4	c.220C>T	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.048	1.515	0.109			19.06	B	
FANCF	NM_022725.4	c.220C>G	Benign synonymous, SpliceAI<=0.1, PhastCons<1.0	0.048	1.515	0.021			12.82	B	
